Timer started ...
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nBERR_FSB.OUT), to(nBERR_FSB.PAD)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(RA_1_.OUT), to(RA_1_.PAD)
MOD: delay(174 174), type(tPDi), from(RA_1_ ), to(RA_1_.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(RA_0_.OUT), to(RA_0_.PAD)
MOD: delay(174 174), type(tPDi), from(RA_0_ ), to(RA_0_.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(RA_11_.OUT), to(RA_11_.PAD)
MOD: delay(174 174), type(tPDi), from(RA_11_ ), to(RA_11_.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nOE.OUT), to(nOE.PAD)
MOD: delay(174 174), type(tPDi), from(nOE ), to(nOE.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nADoutLE0.OUT), to(nADoutLE0.PAD)
MOD: delay(174 174), type(tPDi), from(nADoutLE0 ), to(nADoutLE0.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nADoutLE1.OUT), to(nADoutLE1.PAD)
MOD: delay(174 174), type(tPDi), from(nADoutLE1 ), to(nADoutLE1.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nAoutOE.OUT), to(nAoutOE.PAD)
MOD: delay(174 174), type(tPDi), from(nAoutOE ), to(nAoutOE.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nDinOE.OUT), to(nDinOE.PAD)
MOD: delay(174 174), type(tPDi), from(nDinOE ), to(nDinOE.OUT)
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nDTACK_FSB.Q ), to(nDTACK_FSB.PAD)
MOD: delay(117 117), type(tCOi), from(nDTACK_FSB.C ), to(nDTACK_FSB.Q )
CHK: delay(188 188), type(tCEH), from(nDTACK_FSB.CE ), to(nDTACK_FSB.C )
CHK: delay(225 225), type(tCES), from(nDTACK_FSB.CE ), to(nDTACK_FSB.C )
CHK: delay(0 0), type(tWLS), from(nDTACK_FSB.C ), to(nDTACK_FSB.C )
CHK: delay(0 0), type(tWHS), from(nDTACK_FSB.C ), to(nDTACK_FSB.C )
CHK: delay(393 393), type(tH), from(nDTACK_FSB.D ), to(nDTACK_FSB.C )
CHK: delay(157 157), type(tS), from(nDTACK_FSB.D ), to(nDTACK_FSB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nVPA_FSB.Q ), to(nVPA_FSB.PAD)
MOD: delay(117 117), type(tCOi), from(nVPA_FSB.C ), to(nVPA_FSB.Q )
CHK: delay(188 188), type(tCEH), from(nVPA_FSB.CE ), to(nVPA_FSB.C )
CHK: delay(225 225), type(tCES), from(nVPA_FSB.CE ), to(nVPA_FSB.C )
CHK: delay(0 0), type(tWLS), from(nVPA_FSB.C ), to(nVPA_FSB.C )
CHK: delay(0 0), type(tWHS), from(nVPA_FSB.C ), to(nVPA_FSB.C )
CHK: delay(393 393), type(tH), from(nVPA_FSB.D ), to(nVPA_FSB.C )
CHK: delay(157 157), type(tS), from(nVPA_FSB.D ), to(nVPA_FSB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nVMA_IOB.Q ), to(nVMA_IOB.PAD)
MOD: delay(117 117), type(tCOi), from(nVMA_IOB.C ), to(nVMA_IOB.Q )
CHK: delay(188 188), type(tCEH), from(nVMA_IOB.CE ), to(nVMA_IOB.C )
CHK: delay(225 225), type(tCES), from(nVMA_IOB.CE ), to(nVMA_IOB.C )
CHK: delay(0 0), type(tWLS), from(nVMA_IOB.C ), to(nVMA_IOB.C )
CHK: delay(0 0), type(tWHS), from(nVMA_IOB.C ), to(nVMA_IOB.C )
CHK: delay(393 393), type(tH), from(nVMA_IOB.D ), to(nVMA_IOB.C )
CHK: delay(157 157), type(tS), from(nVMA_IOB.D ), to(nVMA_IOB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nAS_IOB.OUT), to(nAS_IOB.PAD)
MOD: delay(117 117), type(tCOi), from(nAS_IOB.C ), to(nAS_IOB.OUT)
CHK: delay(0 0), type(tWLS), from(nAS_IOB.C ), to(nAS_IOB.C )
CHK: delay(0 0), type(tWHS), from(nAS_IOB.C ), to(nAS_IOB.C )
CHK: delay(393 393), type(tH), from(nAS_IOB.D ), to(nAS_IOB.C )
CHK: delay(157 157), type(tS), from(nAS_IOB.D ), to(nAS_IOB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nUDS_IOB.OUT), to(nUDS_IOB.PAD)
MOD: delay(117 117), type(tCOi), from(nUDS_IOB.C ), to(nUDS_IOB.OUT)
CHK: delay(0 0), type(tWLS), from(nUDS_IOB.C ), to(nUDS_IOB.C )
CHK: delay(0 0), type(tWHS), from(nUDS_IOB.C ), to(nUDS_IOB.C )
CHK: delay(393 393), type(tH), from(nUDS_IOB.D ), to(nUDS_IOB.C )
CHK: delay(157 157), type(tS), from(nUDS_IOB.D ), to(nUDS_IOB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nLDS_IOB.OUT), to(nLDS_IOB.PAD)
MOD: delay(117 117), type(tCOi), from(nLDS_IOB.C ), to(nLDS_IOB.OUT)
CHK: delay(0 0), type(tWLS), from(nLDS_IOB.C ), to(nLDS_IOB.C )
CHK: delay(0 0), type(tWHS), from(nLDS_IOB.C ), to(nLDS_IOB.C )
CHK: delay(393 393), type(tH), from(nLDS_IOB.D ), to(nLDS_IOB.C )
CHK: delay(157 157), type(tS), from(nLDS_IOB.D ), to(nLDS_IOB.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nCAS.OUT), to(nCAS.PAD)
MOD: delay(117 117), type(tCOi), from(nCAS.C ), to(nCAS.OUT)
CHK: delay(0 0), type(tWLS), from(nCAS.C ), to(nCAS.C )
CHK: delay(0 0), type(tWHS), from(nCAS.C ), to(nCAS.C )
CHK: delay(393 393), type(tH), from(nCAS.D ), to(nCAS.C )
CHK: delay(157 157), type(tS), from(nCAS.D ), to(nCAS.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nDoutOE.OUT), to(nDoutOE.PAD)
MOD: delay(117 117), type(tCOi), from(nDoutOE.C ), to(nDoutOE.OUT)
CHK: delay(0 0), type(tWLS), from(nDoutOE.C ), to(nDoutOE.C )
CHK: delay(0 0), type(tWHS), from(nDoutOE.C ), to(nDoutOE.C )
CHK: delay(393 393), type(tH), from(nDoutOE.D ), to(nDoutOE.C )
CHK: delay(157 157), type(tS), from(nDoutOE.D ), to(nDoutOE.C )
MOD: delay(155 155), type(tORP+tBUF+tIOO(LVCMOS18)), from(nDinLE.OUT), to(nDinLE.PAD)
MOD: delay(117 117), type(tCOi), from(nDinLE.C ), to(nDinLE.OUT)
CHK: delay(0 0), type(tWLS), from(nDinLE.C ), to(nDinLE.C )
CHK: delay(0 0), type(tWHS), from(nDinLE.C ), to(nDinLE.C )
CHK: delay(393 393), type(tH), from(nDinLE.D ), to(nDinLE.C )
CHK: delay(157 157), type(tS), from(nDinLE.D ), to(nDinLE.C )
MOD: delay(117 117), type(tCOi), from(iobm__IOREQr_134.C ), to(iobm__IOREQr_134.Q )
CHK: delay(0 0), type(tWLS), from(iobm__IOREQr_134.C ), to(iobm__IOREQr_134.C )
CHK: delay(0 0), type(tWHS), from(iobm__IOREQr_134.C ), to(iobm__IOREQr_134.C )
CHK: delay(393 393), type(tH), from(iobm__IOREQr_134.D ), to(iobm__IOREQr_134.C )
CHK: delay(157 157), type(tS), from(iobm__IOREQr_134.D ), to(iobm__IOREQr_134.C )
MOD: delay(117 117), type(tCOi), from(iobm__ES_i4.C ), to(iobm__ES_i4.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ES_i4.C ), to(iobm__ES_i4.C )
CHK: delay(0 0), type(tWHS), from(iobm__ES_i4.C ), to(iobm__ES_i4.C )
CHK: delay(393 393), type(tHT), from(iobm__ES_i4.T ), to(iobm__ES_i4.C )
CHK: delay(177 177), type(tST), from(iobm__ES_i4.T ), to(iobm__ES_i4.C )
MOD: delay(117 117), type(tCOi), from(iobm__ES_i3.C ), to(iobm__ES_i3.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ES_i3.C ), to(iobm__ES_i3.C )
CHK: delay(0 0), type(tWHS), from(iobm__ES_i3.C ), to(iobm__ES_i3.C )
CHK: delay(393 393), type(tH), from(iobm__ES_i3.D ), to(iobm__ES_i3.C )
CHK: delay(157 157), type(tS), from(iobm__ES_i3.D ), to(iobm__ES_i3.C )
MOD: delay(117 117), type(tCOi), from(iobm__ES_i2.C ), to(iobm__ES_i2.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ES_i2.C ), to(iobm__ES_i2.C )
CHK: delay(0 0), type(tWHS), from(iobm__ES_i2.C ), to(iobm__ES_i2.C )
CHK: delay(393 393), type(tH), from(iobm__ES_i2.D ), to(iobm__ES_i2.C )
CHK: delay(157 157), type(tS), from(iobm__ES_i2.D ), to(iobm__ES_i2.C )
MOD: delay(117 117), type(tCOi), from(iobm__ES_i1.C ), to(iobm__ES_i1.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ES_i1.C ), to(iobm__ES_i1.C )
CHK: delay(0 0), type(tWHS), from(iobm__ES_i1.C ), to(iobm__ES_i1.C )
CHK: delay(393 393), type(tH), from(iobm__ES_i1.D ), to(iobm__ES_i1.C )
CHK: delay(157 157), type(tS), from(iobm__ES_i1.D ), to(iobm__ES_i1.C )
MOD: delay(117 117), type(tCOi), from(iobm__ES_i0.C ), to(iobm__ES_i0.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ES_i0.C ), to(iobm__ES_i0.C )
CHK: delay(0 0), type(tWHS), from(iobm__ES_i0.C ), to(iobm__ES_i0.C )
CHK: delay(393 393), type(tH), from(iobm__ES_i0.D ), to(iobm__ES_i0.C )
CHK: delay(157 157), type(tS), from(iobm__ES_i0.D ), to(iobm__ES_i0.C )
MOD: delay(117 117), type(tCOi), from(iobm__Er_135.C ), to(iobm__Er_135.Q )
CHK: delay(0 0), type(tWLS), from(iobm__Er_135.C ), to(iobm__Er_135.C )
CHK: delay(0 0), type(tWHS), from(iobm__Er_135.C ), to(iobm__Er_135.C )
CHK: delay(393 393), type(tH), from(iobm__Er_135.D ), to(iobm__Er_135.C )
CHK: delay(157 157), type(tS), from(iobm__Er_135.D ), to(iobm__Er_135.C )
MOD: delay(117 117), type(tCOi), from(iobm__Er2_136.C ), to(iobm__Er2_136.Q )
CHK: delay(0 0), type(tWLS), from(iobm__Er2_136.C ), to(iobm__Er2_136.C )
CHK: delay(0 0), type(tWHS), from(iobm__Er2_136.C ), to(iobm__Er2_136.C )
CHK: delay(393 393), type(tH), from(iobm__Er2_136.D ), to(iobm__Er2_136.C )
CHK: delay(157 157), type(tS), from(iobm__Er2_136.D ), to(iobm__Er2_136.C )
MOD: delay(117 117), type(tCOi), from(iobm__ETACK_138.C ), to(iobm__ETACK_138.Q )
CHK: delay(0 0), type(tWLS), from(iobm__ETACK_138.C ), to(iobm__ETACK_138.C )
CHK: delay(0 0), type(tWHS), from(iobm__ETACK_138.C ), to(iobm__ETACK_138.C )
CHK: delay(393 393), type(tH), from(iobm__ETACK_138.D ), to(iobm__ETACK_138.C )
CHK: delay(157 157), type(tS), from(iobm__ETACK_138.D ), to(iobm__ETACK_138.C )
MOD: delay(117 117), type(tCOi), from(iobm__IOS_i2.C ), to(iobm__IOS_i2.Q )
CHK: delay(188 188), type(tCEH), from(iobm__IOS_i2.CE ), to(iobm__IOS_i2.C )
CHK: delay(225 225), type(tCES), from(iobm__IOS_i2.CE ), to(iobm__IOS_i2.C )
CHK: delay(0 0), type(tWLS), from(iobm__IOS_i2.C ), to(iobm__IOS_i2.C )
CHK: delay(0 0), type(tWHS), from(iobm__IOS_i2.C ), to(iobm__IOS_i2.C )
CHK: delay(393 393), type(tH), from(iobm__IOS_i2.D ), to(iobm__IOS_i2.C )
CHK: delay(157 157), type(tS), from(iobm__IOS_i2.D ), to(iobm__IOS_i2.C )
MOD: delay(117 117), type(tCOi), from(iobm__IOS_i1.C ), to(iobm__IOS_i1.Q )
CHK: delay(188 188), type(tCEH), from(iobm__IOS_i1.CE ), to(iobm__IOS_i1.C )
CHK: delay(225 225), type(tCES), from(iobm__IOS_i1.CE ), to(iobm__IOS_i1.C )
CHK: delay(0 0), type(tWLS), from(iobm__IOS_i1.C ), to(iobm__IOS_i1.C )
CHK: delay(0 0), type(tWHS), from(iobm__IOS_i1.C ), to(iobm__IOS_i1.C )
CHK: delay(393 393), type(tH), from(iobm__IOS_i1.D ), to(iobm__IOS_i1.C )
CHK: delay(157 157), type(tS), from(iobm__IOS_i1.D ), to(iobm__IOS_i1.C )
MOD: delay(117 117), type(tCOi), from(iobm__IOS_i0.C ), to(iobm__IOS_i0.Q )
CHK: delay(188 188), type(tCEH), from(iobm__IOS_i0.CE ), to(iobm__IOS_i0.C )
CHK: delay(225 225), type(tCES), from(iobm__IOS_i0.CE ), to(iobm__IOS_i0.C )
CHK: delay(0 0), type(tWLS), from(iobm__IOS_i0.C ), to(iobm__IOS_i0.C )
CHK: delay(0 0), type(tWHS), from(iobm__IOS_i0.C ), to(iobm__IOS_i0.C )
CHK: delay(393 393), type(tH), from(iobm__IOS_i0.D ), to(iobm__IOS_i0.C )
CHK: delay(157 157), type(tS), from(iobm__IOS_i0.D ), to(iobm__IOS_i0.C )
MOD: delay(117 117), type(tCOi), from(fsb__ASrf_44.C ), to(fsb__ASrf_44.Q )
CHK: delay(0 0), type(tWLS), from(fsb__ASrf_44.C ), to(fsb__ASrf_44.C )
CHK: delay(0 0), type(tWHS), from(fsb__ASrf_44.C ), to(fsb__ASrf_44.C )
CHK: delay(393 393), type(tH), from(fsb__ASrf_44.D ), to(fsb__ASrf_44.C )
CHK: delay(157 157), type(tS), from(fsb__ASrf_44.D ), to(fsb__ASrf_44.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i7.C ), to(fsb__RefCnt_132__i7.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i7.C ), to(fsb__RefCnt_132__i7.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i7.C ), to(fsb__RefCnt_132__i7.C )
CHK: delay(393 393), type(tHT), from(fsb__RefCnt_132__i7.T ), to(fsb__RefCnt_132__i7.C )
CHK: delay(177 177), type(tST), from(fsb__RefCnt_132__i7.T ), to(fsb__RefCnt_132__i7.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i6.C ), to(fsb__RefCnt_132__i6.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i6.C ), to(fsb__RefCnt_132__i6.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i6.C ), to(fsb__RefCnt_132__i6.C )
CHK: delay(393 393), type(tHT), from(fsb__RefCnt_132__i6.T ), to(fsb__RefCnt_132__i6.C )
CHK: delay(177 177), type(tST), from(fsb__RefCnt_132__i6.T ), to(fsb__RefCnt_132__i6.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i5.C ), to(fsb__RefCnt_132__i5.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i5.C ), to(fsb__RefCnt_132__i5.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i5.C ), to(fsb__RefCnt_132__i5.C )
CHK: delay(393 393), type(tHT), from(fsb__RefCnt_132__i5.T ), to(fsb__RefCnt_132__i5.C )
CHK: delay(177 177), type(tST), from(fsb__RefCnt_132__i5.T ), to(fsb__RefCnt_132__i5.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i4.C ), to(fsb__RefCnt_132__i4.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i4.C ), to(fsb__RefCnt_132__i4.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i4.C ), to(fsb__RefCnt_132__i4.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i4.D.X2 ), to(fsb__RefCnt_132__i4.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i4.D.X2 ), to(fsb__RefCnt_132__i4.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i4.D.X1 ), to(fsb__RefCnt_132__i4.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i4.D.X1 ), to(fsb__RefCnt_132__i4.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i3.C ), to(fsb__RefCnt_132__i3.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i3.C ), to(fsb__RefCnt_132__i3.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i3.C ), to(fsb__RefCnt_132__i3.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i3.D ), to(fsb__RefCnt_132__i3.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i3.D ), to(fsb__RefCnt_132__i3.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i2.C ), to(fsb__RefCnt_132__i2.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i2.C ), to(fsb__RefCnt_132__i2.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i2.C ), to(fsb__RefCnt_132__i2.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i2.D ), to(fsb__RefCnt_132__i2.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i2.D ), to(fsb__RefCnt_132__i2.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i1.C ), to(fsb__RefCnt_132__i1.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i1.C ), to(fsb__RefCnt_132__i1.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i1.C ), to(fsb__RefCnt_132__i1.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i1.D ), to(fsb__RefCnt_132__i1.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i1.D ), to(fsb__RefCnt_132__i1.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefCnt_132__i0.C ), to(fsb__RefCnt_132__i0.Q )
CHK: delay(0 0), type(tWLS), from(fsb__RefCnt_132__i0.C ), to(fsb__RefCnt_132__i0.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefCnt_132__i0.C ), to(fsb__RefCnt_132__i0.C )
CHK: delay(393 393), type(tH), from(fsb__RefCnt_132__i0.D ), to(fsb__RefCnt_132__i0.C )
CHK: delay(157 157), type(tS), from(fsb__RefCnt_132__i0.D ), to(fsb__RefCnt_132__i0.C )
MOD: delay(117 117), type(tCOi), from(fsb__RefDone_48.C ), to(fsb__RefDone_48.Q )
CHK: delay(188 188), type(tCEH), from(fsb__RefDone_48.CE ), to(fsb__RefDone_48.C )
CHK: delay(225 225), type(tCES), from(fsb__RefDone_48.CE ), to(fsb__RefDone_48.C )
CHK: delay(0 0), type(tWLS), from(fsb__RefDone_48.C ), to(fsb__RefDone_48.C )
CHK: delay(0 0), type(tWHS), from(fsb__RefDone_48.C ), to(fsb__RefDone_48.C )
CHK: delay(393 393), type(tH), from(fsb__RefDone_48.D ), to(fsb__RefDone_48.C )
CHK: delay(157 157), type(tS), from(fsb__RefDone_48.D ), to(fsb__RefDone_48.C )
MOD: delay(117 117), type(tCOi), from(ram__RS_i3.C ), to(ram__RS_i3.Q )
CHK: delay(0 0), type(tWLS), from(ram__RS_i3.C ), to(ram__RS_i3.C )
CHK: delay(0 0), type(tWHS), from(ram__RS_i3.C ), to(ram__RS_i3.C )
CHK: delay(393 393), type(tH), from(ram__RS_i3.D ), to(ram__RS_i3.C )
CHK: delay(157 157), type(tS), from(ram__RS_i3.D ), to(ram__RS_i3.C )
MOD: delay(117 117), type(tCOi), from(iobs__IOREQ_98.C ), to(iobs__IOREQ_98.Q )
CHK: delay(188 188), type(tCEH), from(iobs__IOREQ_98.CE ), to(iobs__IOREQ_98.C )
CHK: delay(225 225), type(tCES), from(iobs__IOREQ_98.CE ), to(iobs__IOREQ_98.C )
CHK: delay(0 0), type(tWLS), from(iobs__IOREQ_98.C ), to(iobs__IOREQ_98.C )
CHK: delay(0 0), type(tWHS), from(iobs__IOREQ_98.C ), to(iobs__IOREQ_98.C )
CHK: delay(393 393), type(tH), from(iobs__IOREQ_98.D ), to(iobs__IOREQ_98.C )
CHK: delay(157 157), type(tS), from(iobs__IOREQ_98.D ), to(iobs__IOREQ_98.C )
MOD: delay(117 117), type(tCOi), from(iobm__IOACT_141.C ), to(iobm__IOACT_141.Q )
CHK: delay(188 188), type(tCEH), from(iobm__IOACT_141.CE ), to(iobm__IOACT_141.C )
CHK: delay(225 225), type(tCES), from(iobm__IOACT_141.CE ), to(iobm__IOACT_141.C )
CHK: delay(0 0), type(tWLS), from(iobm__IOACT_141.C ), to(iobm__IOACT_141.C )
CHK: delay(0 0), type(tWHS), from(iobm__IOACT_141.C ), to(iobm__IOACT_141.C )
CHK: delay(393 393), type(tH), from(iobm__IOACT_141.D ), to(iobm__IOACT_141.C )
CHK: delay(157 157), type(tS), from(iobm__IOACT_141.D ), to(iobm__IOACT_141.C )
MOD: delay(117 117), type(tCOi), from(iobs__ALE0_100.C ), to(iobs__ALE0_100.Q )
CHK: delay(188 188), type(tCEH), from(iobs__ALE0_100.CE ), to(iobs__ALE0_100.C )
CHK: delay(225 225), type(tCES), from(iobs__ALE0_100.CE ), to(iobs__ALE0_100.C )
CHK: delay(0 0), type(tWLS), from(iobs__ALE0_100.C ), to(iobs__ALE0_100.C )
CHK: delay(0 0), type(tWHS), from(iobs__ALE0_100.C ), to(iobs__ALE0_100.C )
CHK: delay(393 393), type(tH), from(iobs__ALE0_100.D ), to(iobs__ALE0_100.C )
CHK: delay(157 157), type(tS), from(iobs__ALE0_100.D ), to(iobs__ALE0_100.C )
MOD: delay(117 117), type(tCOi), from(iobm__ALE0_142.C ), to(iobm__ALE0_142.Q )
CHK: delay(188 188), type(tCEH), from(iobm__ALE0_142.CE ), to(iobm__ALE0_142.C )
CHK: delay(225 225), type(tCES), from(iobm__ALE0_142.CE ), to(iobm__ALE0_142.C )
CHK: delay(0 0), type(tWLS), from(iobm__ALE0_142.C ), to(iobm__ALE0_142.C )
CHK: delay(0 0), type(tWHS), from(iobm__ALE0_142.C ), to(iobm__ALE0_142.C )
CHK: delay(393 393), type(tH), from(iobm__ALE0_142.D ), to(iobm__ALE0_142.C )
CHK: delay(157 157), type(tS), from(iobm__ALE0_142.D ), to(iobm__ALE0_142.C )
MOD: delay(117 117), type(tCOi), from(iobs__ALE1_92.C ), to(iobs__ALE1_92.Q )
CHK: delay(188 188), type(tCEH), from(iobs__ALE1_92.CE ), to(iobs__ALE1_92.C )
CHK: delay(225 225), type(tCES), from(iobs__ALE1_92.CE ), to(iobs__ALE1_92.C )
CHK: delay(0 0), type(tWLS), from(iobs__ALE1_92.C ), to(iobs__ALE1_92.C )
CHK: delay(0 0), type(tWHS), from(iobs__ALE1_92.C ), to(iobs__ALE1_92.C )
CHK: delay(393 393), type(tH), from(iobs__ALE1_92.D ), to(iobs__ALE1_92.C )
CHK: delay(157 157), type(tS), from(iobs__ALE1_92.D ), to(iobs__ALE1_92.C )
MOD: delay(117 117), type(tCOi), from(iobs__IORW0_99.C ), to(iobs__IORW0_99.Q )
CHK: delay(188 188), type(tCEH), from(iobs__IORW0_99.CE ), to(iobs__IORW0_99.C )
CHK: delay(225 225), type(tCES), from(iobs__IORW0_99.CE ), to(iobs__IORW0_99.C )
CHK: delay(0 0), type(tWLS), from(iobs__IORW0_99.C ), to(iobs__IORW0_99.C )
CHK: delay(0 0), type(tWHS), from(iobs__IORW0_99.C ), to(iobs__IORW0_99.C )
CHK: delay(393 393), type(tH), from(iobs__IORW0_99.D ), to(iobs__IORW0_99.C )
CHK: delay(157 157), type(tS), from(iobs__IORW0_99.D ), to(iobs__IORW0_99.C )
MOD: delay(117 117), type(tCOi), from(iobs__IOL0_101.C ), to(iobs__IOL0_101.Q )
CHK: delay(188 188), type(tCEH), from(iobs__IOL0_101.CE ), to(iobs__IOL0_101.C )
CHK: delay(225 225), type(tCES), from(iobs__IOL0_101.CE ), to(iobs__IOL0_101.C )
